INSNO;INSDP;INSBO;INSID;INLIE;INSAR;INSLO;INVSN;INVSC;INSQS;INSUS;INVL1
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"21EUR290596 3,0";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";008699;"19FA6723 4,8LG";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";008699;20TOL307458;;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"20EC258927 3,1L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";008699;"21R20120644 2,2";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"22EUR304965 3,9";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";008699;"19FA6605 5LG";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";008699;20TOL307452;;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"20EC 258974 2,8";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012687;"23EUR316867 4,0";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012687;"23EUR316850 4,0";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"21EUR290786 2,6";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012687;"21EUR280304 4,6";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012687;"20EC264371 4,00";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"20EC 263698 3,8";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"20EC 258927 3,1";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"23R22110225 3,5";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"20EC263698 3,8L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"298467 LG 3,8";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"21EUR278593 3,9";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"21EUR294739 2,5";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"21EUR290698 3,0";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"23R22100552 2,8";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"23EUR303125 2,6";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"RA19090124 3,4L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"20EC2587974 2,8";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;"21EUR281074 4,3";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;"20EC262898 4,0L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;"21EUR281261 4,1";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;"20EC258243 4,1L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;"21EUR276320 1,3";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;"22EU 290063 4,4";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";012686;20EC254926;;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;19FA10406;;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"23R21080143 5,1";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"23R23020691 3,2";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"22GRZ278770 3,7";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;20EC265561;;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"20EC 262994 3,0";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"21EUR278593 3,9";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"23R23030052 3,8";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"20EC 265561 3,4";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"RA19100016 2,7L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"20EC262994 3,0L";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"23EUR316864 3,5";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"22SIBC 085807";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"22EUR305498 2,6";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009517;"20EC 262935 3,0";;0;0;M3;N
002605;AQB;"A3 06 A001";INV_LOT;"Inventaire test lot";009518;"22SDC264113 6,0";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"20AVE148035 3,0";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"19AV 148892 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"22AVE155187 3,0";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"19AE148027 3,0L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"21AV157900 3,2";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;872A;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"19AE145042 3,3L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"23AVE168883 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"20AVE619980 3,6";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"22AVE164867 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"20AE153585 3,5L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"19AV.EST 145037";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;144459;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"22AVE164872 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;145894;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"22AVE164074 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009565;"20AE 153585 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;20AVE155006;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"21AVE158841 4,3";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"21AVE158837 4,3";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"21AVE160926 4,3";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"22EUR299784 4,0";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"298467 LG 3,8";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"21AVE630618 4,2";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"21AVE155857 4,8";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"19AV 151648 4,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"22AVE161142 6,0";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"145588 2";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;145588;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"21AVE155863 5,0";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"19AE153581 4,2L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;145870;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"19AE152337 4,2L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"23AVE169338 4,2";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"19AV 151654 4,1";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"21AVE152341 4,2";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009564;"23SDC267517 3,5";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"20AVE155006 4,1";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"19AE151057 4,5L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"19AE153847 4,5L";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"21AVE630641 4,2";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"23AVE171259 4,8";;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;872A;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;77200;;0;0;M3;N
002605;AQB;"A3 06 A002";INV_LOT;"Inventaire test lot";009560;"22AVE164917 4,8";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"23AVE171262 4,9";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"20AVE156670 4,6";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE158438 4,4";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"23AVE168883 3,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"22AVE644398 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"22AVE163350 5,0";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE158696 4,8";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AV 149700 4,4";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"20AVE619984 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE160726 4,0";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AE149772 4,9L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"23AVE169757 4,4";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AV 150385 4,6";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE160933 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"20AVE156668 4,7";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"23AVE168109 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"22AVE166304 4,6";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE139898 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AE153846 4,7L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21R20120644 2,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE158442 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;145140;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"20AVE619977 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE158813 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"23AVE643510 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AV.EST 149791";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AV.EST 149783";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE632590 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AE152373 4,3L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"23AVE171266 4,4";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE162800 4,6";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"19AE148876 4,3L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009554;"21AVE158437 5,0";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;"20AVE156336 4,4";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;"19AV.EST 149317";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;19AVE-150346;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;"20AE156328 4,6L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"22AVE167090 4,3";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"19AV 150414 5,0";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;145540;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"23AVE168858 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;145536;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"20AE620458 4,5L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"23SDC267517 3,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;872A;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;305576;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;"19AVE 154187";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;144889;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"20AE620459 4,5L";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"23AVE170438 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"23AV164558 4,9";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;"21AVE158813 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009556;"23AV164558 4,9";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"21AVE158813 4,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;77200;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;146524;;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"145540 2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"19AV.EST 149309";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009558;"21AVE158428 5,0";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"23SDC267517 3,5";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"23AVE167921 4,6";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"23AVE167047 4,3";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"224307  4,1";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"23AVE167914 4,2";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"22SDC265801 4,0";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"21AVE158301 4,4";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"23R22110566 2,9";;0;0;M3;N
002605;AQB;"A3 06 A003";INV_LOT;"Inventaire test lot";009535;"22SDC265014 6,1";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;1705FB96412;;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AE 160296 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"20AE 155180 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AVE161720 3,6";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;148249;;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;19AVE-150333;;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AVE157980 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"23AVE164875 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"22AVE164020 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"23AVE147176 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"19AE151967 3,5L";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AVE159848 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AE 160003 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"19AV.EST 149811";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"19AV 150361 3,6";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"19AV.EST 149817";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"23AVE650734 2,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"19AE150210 3,0L";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"20AVE151075 3M";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"23AVE168344 2,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"22AVE633005 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"19AV 150995 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"23AV169533 4,3";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"22AVE161352 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AVE157983 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009549;"21AVE161347 4,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"20AVE156321 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"19AE151638 3,0L";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"20AVE152452 4,1";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"22AVE164188 4,2";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"21AVE161347 4,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"23AV169533 4,3";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"19AE153956 4,3L";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"20AVE147139 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"20AE151958 4,0L";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"21AVE155864 4,9";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"19AVE 150402";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"21AVE158704 4,3";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"19AVE150354 4LG";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"21AVE161247 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"19AVE151634 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"21AVE140616 3,9";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;19AVE-150976;;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"21AVE161442 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"20AVE150395 4,3";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"23AV168197 3,0";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"22AVE164588 4,2";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"21AVE158853 4,1";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009551;"19AVE146950 3,5";;0;0;M3;N
002605;AQB;"A3 06 A004";INV_LOT;"Inventaire test lot";009548;"19AV 150415 4,9";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"23BAR 1509 3,0M";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"21BAR 220 4,0M";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"20BAR 62037";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"23BAR 1506 3,0M";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"23BAR 1507 3,0M";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"19BA71885 LG5,0";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"19BA71908 LG6,0";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009601;"24GMB105171 5,3";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"22GRZ278772 4,6";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"PAS DE REF";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;A9;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"22BAR1463 3,0";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"19BA71909 LG6,0";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"23BAR 1656 3,0M";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;A3;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;"23BAR 1635 3,0M";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;A4;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;19BA71909;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;"19FA7639 LG 2,5";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009594;20BAR62652;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;"22FRZ268349 3,5";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;"22GRZ290989 3,5";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;"22GRZ289057 3,2";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;"22GRZ268342 3,9";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;106;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;19FA7639;;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009512;"22SIBC 085807";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009510;"22GRZ290986 3,7";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009510;"22GRZ291009 3,1";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009510;"22GRZ291018 2,4";;0;0;M3;N
002605;AQB;"A3 07 A001";INV_LOT;"Inventaire test lot";009510;77200;;0;0;M3;N
